"","id","vintage_year","monthly_installment","loan_balance","bureau_score","num_bankrupt_iva","time_since_bankrupt","num_ccj","time_since_ccj","ccj_amount","num_bankrupt","num_iva","min_months_since_bankrupt","pl_flag","region","ltv","arrears_months","origination_date","maturity_date","repayment_type","arrears_status","arrears_segment","mob","remaining_mat","loan_term","live_status","repaid_status","month","arrears_event","bankrupt_event","term_expiry_event","worst_arrears_status","max_arrears_12m","recent_arrears_date","months_since_2mia","avg_mia_6m","max_arrears_bal_6m","max_mia_6m","avg_bal_6m","avg_bureau_score_6m","cc_util","annual_income","emp_length","months_since_recent_cc_delinq","default_event","default_flag"
"100",6393983,2006,505.67,78963.76,"390","0","0","0","0","0","0","0","0",1,"r_c",0.6814,0,2006-07-11,2036-07-31,"Non-IO",1,1,110,250,30,1,0,9,0,0,0,1,0.1137,"NA","NA",0,-58,0,79622,"398",0.5295,41506,3,10,0,1
"101",2417822,2006,617.3,98901.34,"505","0","0","0","0","0","0","0","0",1,"r_h",0.8045,0,2006-11-24,2036-11-30,"Non-IO",1,1,106,254,30,1,0,9,0,0,0,1,0,"NA","NA",0,0,0,99678,"506",0.6325,79868,8,7,0,1
"102",1901916,2006,306.5,54506.55,"431","0","0","0","0","0","0","0","0",1,"r_i",0.5778,0,2006-03-21,2041-03-31,"Non-IO",1,1,114,306,35,1,0,9,0,0,0,1,0,"NA","NA",0,0,0,54818,"374",0.4515,55372,6,9,0,1
"103",5499873,2004,336,89980.89,"194","0","0","3","2","4561","0","0","0",0,"r_d",0.4782,0,2004-11-09,2027-11-30,"IO",1,1,130,146,23,1,0,9,0,0,0,2,1,"NA","NA",0,336,2,90154,"194",0.2943,68393,6,14,0,1
"104",8946039,2004,949.2,133208.69,"515","0","0","0","0","0","0","0","0",1,"r_l",0.6916,0,2004-08-13,2034-08-31,"Non-IO",1,1,133,227,30,1,0,9,0,0,0,1,0,"NA","NA",0,-6360,0,136270,"516",0.4633,30368,2,10,0,1
"105",1299436,2006,437.9,76782.46,"531","0","0","0","0","0","0","0","0",1,"r_e",0.4433,0,2006-02-10,2041-02-28,"Non-IO",1,1,115,305,35,1,0,9,0,0,0,1,0,"NA","NA",0,-250,0,77242,"536",0.5917,74243,10,12,0,1
"106",3079225,2006,794.5,141915.58,"238","0","0","0","0","0","0","0","0",0,"r_m",0.6101,0.798,2006-03-28,2041-03-31,"Non-IO",2,1,114,306,35,1,0,9,0,0,0,1,0.9931,"NA","NA",0,768,0,142802,"252",0.6232,83005,9,8,0,1
"107",9022171,2004,83.1,17941.21,"464","0","0","0","0","0","0","0","0",0,"r_i",0.1878,0,2004-01-15,2029-01-31,"IO",1,1,140,160,25,1,0,9,0,0,0,1,0,"NA","NA",0,-3618,0,18142,"496",0.3616,73708,8,14,0,1
"108",7250735,2006,332.52,51277.77,"313","0","0","0","0","0","0","0","0",1,"r_e",0.3602,0,2006-09-26,2035-09-30,"Non-IO",1,1,108,240,29,1,0,9,0,0,0,1,0,"NA","NA",0,-36,0,51724,"360",0.3554,85869,10,13,0,1
"109",7858458,2006,466,73609.61,"517","0","0","0","0","0","0","0","0",1,"r_e",0.2444,0,2006-05-16,2036-05-31,"Non-IO",1,1,112,248,30,1,0,9,0,0,0,1,0,"NA","NA",0,0,0,74210,"512",0.8329,56838,8,5,0,1
"110",6492483,2007,441.57,60556.43,"360","0","0","0","0","0","0","0","0",1,"r_i",0.7786,0,2007-05-22,2032-05-31,"Non-IO",1,1,100,200,25,1,0,9,0,0,0,1,0,"NA","NA",0,-20,0,61254,"360",0.3018,90933,3,15,0,1
"111",5337659,2005,295.93,47932.15,"515","0","0","0","0","0","0","0","0",0,"r_i",0.3825,0,2005-06-23,2030-06-30,"Non-IO",1,1,123,177,25,1,0,9,0,0,0,1,0,"NA","NA",0,-3868,0,49010,"506",0.2383,47261,4,15,0,1
"112",6945359,2006,392.14,39208.88,"475","0","0","0","0","0","0","0","0",0,"r_m",0.1333,0,2006-04-20,2026-04-30,"Non-IO",1,1,113,127,20,1,0,9,0,0,0,1,0,"NA","NA",0,0,0,40056,"484",0.3867,63714,3,12,0,1
"113",5737866,2006,522.6,88533.76,"229","0","0","0","0","0","0","0","0",1,"r_c",0.768,0.7864,2006-06-20,2040-06-30,"Non-IO",2,1,111,297,34,1,0,9,0,0,0,1,0.7864,"NA","NA",0,410,0,88690,"216",0.4793,51364,3,5,0,1
"114",2367352,2002,1099.8,297460.51,"244","0","0","0","0","0","0","0","0",0,"r_f",0.7843,0,2002-08-19,2022-08-31,"IO",1,1,157,83,20,1,0,9,0,0,0,1,0,"NA","NA",0,-152,0,297414,"244",0.4261,64080,6,9,0,1
"115",9488963,2006,299.5,39331.06,"315","0","0","0","0","0","0","0","0",1,"r_i",0.6283,0,2006-02-17,2031-02-28,"Non-IO",1,1,115,185,25,1,0,9,0,0,0,1,0,"NA","NA",0,-72,0,39826,"352",0.433,49111,5,4,0,1
"116",9206850,2005,494.8,124689.74,"459","0","0","0","0","0","0","0","0",1,"r_b",0.7034,0,2005-11-17,2020-11-30,"IO",1,1,118,62,15,1,0,9,0,0,0,1,0,"NA","NA",0,0,0,124684,"448",0.234,69829,11,12,0,1
"117",3903550,2007,436.33,60920.46,"453","0","0","0","0","0","0","0","0",0,"r_i",0.7665,0,2007-05-29,2032-05-31,"Non-IO",1,1,100,200,25,1,0,9,0,0,0,1,0,"NA","NA",0,0,0,61636,"488",0.2052,59094,10,11,0,1
"118",5818601,2006,824.2,131124.79,"291","0","0","0","0","0","0","0","0",1,"r_d",0.6516,0,2006-08-02,2036-08-31,"Non-IO",1,1,109,251,30,1,0,9,0,0,0,1,0,"NA","NA",0,-658,0,132174,"280",0.2391,34717,5,12,0,1
"119",2085476,2006,496.32,123924.84,"435","0","0","0","0","0","0","0","0",0,"r_m",0.6014,0,2006-11-27,2016-11-30,"IO",1,1,106,14,10,1,0,9,0,0,0,1,0,"NA","NA",0,-14752,0,126490,"436",0.361,52364,4,14,0,1
"120",3752108,2006,840.9,85530.24,"433","0","0","0","0","0","0","0","0",1,"r_h",0.5723,0,2006-07-27,2026-07-31,"Non-IO",1,1,110,130,20,1,0,9,0,0,0,1,0,"NA","NA",0,0,0,87270,"434",0.5274,42672,4,13,0,1
"121",8439127,2005,516.4,69202.52,"263","0","0","1","57","11591","0","0","0",1,"r_e",0.4052,0,2005-06-10,2030-06-30,"Non-IO",1,1,123,177,25,1,0,9,0,0,0,1,0.2829,"NA","NA",0,0,0,70100,"270",0.5895,49675,2,4,0,1
"122",1336863,2005,401.14,105987.43,"496","0","0","0","0","0","0","0","0",0,"r_e",0.238,0,2005-06-30,2025-06-30,"IO",1,1,123,117,20,1,0,9,0,0,0,1,0,"NA","NA",0,0,0,105988,"516",0.605,61121,8,4,0,1
"123",6031015,2005,471.8,73429.49,"384","0","0","0","0","0","0","0","0",1,"r_c",0.6904,0,2005-10-18,2035-10-31,"Non-IO",1,1,119,241,30,1,0,9,0,0,0,1,0,"NA","NA",0,0,0,74054,"434",0.5087,59634,7,8,0,1
"124",2674384,2006,304.5,40535.35,"332","0","0","0","0","0","0","0","0",1,"r_g",0.6619,0,2006-06-01,2031-06-30,"Non-IO",1,1,111,189,25,1,0,9,0,0,0,1,0,"NA","NA",0,0,0,41032,"300",0.5331,48963,3,6,0,1
"125",9520313,2006,449.3,109865.13,"273","0","0","0","0","0","0","0","0",1,"r_m",0.897,0,2006-11-23,2031-11-30,"Non-IO",1,1,106,194,25,1,0,9,0,0,0,1,0,"NA","NA",0,0,0,109916,"296",0.6089,74301,7,11,0,1
"126",6351754,2003,434.53,118586.43,"229","0","0","0","0","0","0","0","0",0,"r_c",0.8969,0,2003-03-27,2024-03-31,"IO",1,1,150,102,21,1,0,9,0,0,0,1,0,"NA","NA",0,-2196,0,118588,"254",0.4464,62388,7,5,0,1
"127",4148395,2005,437.7,68067.71,"318","0","0","0","0","0","0","0","0",1,"r_h",0.5947,0,2005-08-09,2035-08-31,"Non-IO",1,1,121,239,30,1,0,9,0,0,0,1,0,"NA","NA",0,0,0,68646,"238",0.6091,61593,7,10,0,1
"128",8687431,2006,454.6,55816.86,"380","0","0","0","0","0","0","0","0",1,"r_i",0.6134,0,2006-09-21,2029-09-30,"Non-IO",1,1,108,168,23,1,0,9,0,0,0,1,0,"NA","NA",0,-20,0,56624,"352",0.4592,47339,2,4,0,1
"129",6467022,2005,184.16,20579.56,"492","0","0","0","0","0","0","0","0",0,"r_c",0.175,0,2005-06-03,2025-06-30,"Non-IO",1,1,123,117,20,1,0,9,0,0,0,1,0,"NA","NA",0,-132,0,21166,"464",0.366,75531,8,11,0,1
"130",2487184,2007,494.88,67089.28,"333","0","0","0","0","0","0","0","0",1,"r_l",0.768,0,2007-02-09,2032-02-29,"Non-IO",1,1,103,197,25,1,0,9,0,0,0,1,0,"NA","NA",0,-4,0,67874,"334",0.3903,58736,3,13,0,1
"131",1060696,2006,540.3,97316.83,"334","0","0","0","0","0","0","0","0",1,"r_c",0.8442,0,2006-12-07,2041-12-31,"Non-IO",1,1,105,315,35,1,0,9,0,0,0,1,0,"NA","NA",0,0,0,97848,"366",0.3093,54467,4,14,0,1
"132",4570294,2007,598.37,64571.78,"399","0","0","1","7","531","0","0","0",0,"r_d",0.4856,0,2007-04-23,2027-04-30,"Non-IO",1,1,101,139,20,1,0,9,0,0,0,1,0,"NA","NA",0,0,0,65800,"360",0.623,68922,6,3,0,1
"133",8373616,2005,364.63,46935.41,"501","0","0","0","0","0","0","0","0",0,"r_g",0.2598,0,2005-07-28,2030-07-31,"Non-IO",1,1,122,178,25,1,0,9,0,0,0,1,0,"NA","NA",0,-306,0,47586,"518",0.3999,92551,9,15,0,1
"134",9408091,2007,507.6,128027.18,"504","0","0","0","0","0","0","0","0",1,"r_h",0.9781,1,2007-04-12,2027-04-30,"IO",2,2,101,139,20,1,0,9,1,0,0,2,1,"NA","NA",0,0,0,127512,"526",0.8561,44815,4,2,1,0
"135",1561178,2006,610.5,95826.72,"445","0","0","0","0","0","0","0","0",1,"r_b",0.6526,0,2006-06-28,2036-06-30,"Non-IO",1,1,111,249,30,1,0,9,0,0,0,1,0,"NA","NA",0,0,0,96622,"434",0.3714,59483,8,15,0,1
"136",8178068,2007,517.46,129882.08,"353","0","0","0","0","0","0","0","0",1,"r_d",0.8039,0,2007-03-07,2042-03-31,"IO",1,1,102,318,35,1,0,9,0,0,0,1,0,"NA","NA",0,0,0,129882,"358",0.7056,74086,9,5,0,1
"137",7987273,2005,276.63,32092.92,"523","0","0","0","0","0","0","0","0",0,"r_m",0.2009,0,2005-11-01,2025-11-30,"Non-IO",1,1,118,122,20,1,0,9,0,0,0,1,0,"NA","NA",0,0,0,32646,"522",0.4913,76047,9,9,0,1
"138",9774760,2003,326.8,33954.07,"445","0","0","0","0","0","0","0","0",1,"r_c",0.3672,0.4029,2003-03-19,2028-03-31,"Non-IO",2,1,150,150,25,1,0,9,0,0,0,1,0.8619,"NA","NA",0,282,0,34584,"470",0.3786,79986,11,11,0,1
"139",2023624,2007,654.81,88893.86,"375","2","47","2","47","0","0","2","0",0,"r_g",0.7997,0,2007-01-23,2032-01-31,"Non-IO",1,1,104,196,25,1,0,9,0,0,0,1,0,"NA","NA",0,-22,0,89938,"374",0.3206,93353,4,16,0,1
"140",8515586,2007,568.97,102465.59,"466","0","0","0","0","0","0","0","0",1,"r_c",0.8434,0,2007-04-24,2042-04-30,"Non-IO",1,1,101,319,35,1,0,9,0,0,0,1,0,"NA","NA",0,0,0,103026,"468",0.4966,58064,8,5,0,1
"141",1342483,2006,576.78,152442.29,"364","0","0","0","0","0","0","0","0",0,"r_d",0.6103,0,2006-08-25,2031-08-31,"IO",1,1,109,191,25,1,0,9,0,0,0,1,0,"NA","NA",0,-14,0,152438,"356",0.4108,63223,6,5,0,1
"142",1225363,2003,319.01,37526.37,"NA","NA","NA","NA","NA","NA","NA","NA","NA",1,"r_e",0.1665,0,2003-12-17,2028-12-31,"Non-IO",1,1,141,159,25,1,0,9,0,0,0,1,0,"NA","NA",0,-22,0,38116,"NA",0.6163,69965,4,11,0,1
"143",7519544,2006,462,116427.95,"274","1","54","0","0","0","1","0","54",0,"r_l",0.8977,0,2006-01-12,2030-01-31,"IO",1,1,116,172,24,1,0,9,0,0,0,1,0,"NA","NA",0,0,0,116422,"284",0.5976,64370,6,10,0,1
"144",1222905,2005,715.87,82360.89,"434","0","0","0","0","0","0","0","0",0,"r_e",0.3194,0,2005-09-30,2028-09-30,"Non-IO",1,1,120,156,23,1,0,9,0,0,0,1,0,"NA","NA",0,-1380,0,83718,"444",0.5114,63328,4,8,0,1
"145",9059173,2004,693.2,97680.87,"532","0","0","0","0","0","0","0","0",0,"r_e",0.2367,0,2004-11-18,2028-11-30,"Non-IO",1,1,130,158,24,1,0,9,0,0,0,1,0,"NA","NA",0,0,0,99632,"530",0.4303,49624,1,11,0,1
"146",9406095,2006,582.97,103983.45,"416","0","0","0","0","0","0","0","0",1,"r_h",0.781,0,2006-09-27,2041-09-30,"Non-IO",1,1,108,312,35,1,0,9,0,0,0,1,0,"NA","NA",0,0,0,104570,"486",0.4897,70649,7,3,0,1
"147",4054889,2004,180.6,22218,"401","0","0","0","0","0","0","0","0",0,"r_g",0.3246,0,2004-06-02,2029-06-30,"Non-IO",1,1,135,165,25,1,0,9,0,0,0,1,0,"NA","NA",0,-350,0,22554,"396",0.5451,85530,8,8,0,1
"148",8008346,2006,671.3,89772.7,"406","1","52","1","52","0","0","1","0",1,"r_c",0.6899,0,2006-07-11,2031-07-31,"Non-IO",1,1,110,190,25,1,0,9,0,0,0,1,0.0929,"NA","NA",0,-626,0,90856,"406",0.2924,50711,4,11,0,1
"149",3606802,2007,369.9,66785.89,"436","0","0","0","0","0","0","0","0",1,"r_c",0.8277,0,2007-02-01,2042-02-28,"Non-IO",1,1,103,317,35,1,0,9,0,0,0,1,0,"NA","NA",0,0,0,67148,"396",0.6068,37951,3,5,0,1
"150",3050339,2005,675.8,169581.74,"399","0","0","0","0","0","0","0","0",0,"r_d",0.6114,0,2005-12-15,2030-12-31,"Non-IO",1,1,117,183,25,1,0,9,0,0,0,1,0,"NA","NA",0,-858,0,169870,"354",0.4999,60679,4,6,0,1
"151",5222942,2005,480,80161.77,"542","0","0","0","0","0","0","0","0",1,"r_g",0.8532,0,2005-09-15,2040-09-30,"Non-IO",1,1,120,300,35,1,0,9,0,0,0,1,0,"NA","NA",0,-3514,0,80974,"548",0.5831,76018,11,6,0,1
"152",9237886,2006,649.3,87772.81,"282","0","0","0","0","0","0","0","0",1,"r_e",0.429,0,2006-10-18,2031-10-31,"Non-IO",1,1,107,193,25,1,0,9,0,0,0,1,0,"NA","NA",0,0,0,88806,"280",0.8659,73817,7,4,0,1
"153",7942532,2007,1025.51,110572.48,"299","0","0","0","0","0","0","0","0",1,"r_h",0.7191,0.8608,2007-05-24,2027-05-31,"Non-IO",2,1,100,140,20,1,0,9,0,0,0,2,1.6305,"NA","NA",0,882,0,112214,"322",0.5503,87506,10,10,0,1
"154",7789590,2005,167.6,193526.56,"381","0","0","0","0","0","0","0","0",0,"r_c",0.8121,0,2005-09-28,2020-09-30,"IO",1,1,120,60,15,1,0,9,0,0,0,2,1,"NA","NA",0,168,2,193548,"360",0.5335,55432,7,9,0,1
"155",1293952,2007,533.77,73807.25,"282","0","0","0","0","0","0","0","0",0,"r_h",0.5152,0,2007-02-27,2032-02-29,"Non-IO",1,1,103,197,25,1,0,9,0,0,0,2,1.1856,"NA","NA",0,0,0,74686,"298",0.3706,54814,2,15,0,1
"156",7461536,2007,721.52,190029.67,"415","0","0","0","0","0","0","0","0",0,"r_d",0.4589,0,2007-03-27,2029-03-31,"IO",1,1,102,162,22,1,0,9,0,0,0,1,0,"NA","NA",0,-454,0,190162,"324",0.3492,69616,5,13,0,1
"157",2071940,2004,470.42,64699.13,"354","0","0","0","0","0","0","0","0",1,"r_h",0.6311,0,2004-03-03,2034-03-31,"Non-IO",1,1,138,222,30,1,0,9,0,0,0,1,0,"NA","NA",0,-2580,0,65438,"354",0.5477,67417,10,4,0,1
"158",7787863,2006,513.1,80728.66,"NA","NA","NA","NA","NA","NA","NA","NA","NA",1,"r_d",0.5003,0,2006-03-17,2036-03-31,"Non-IO",1,1,114,246,30,1,0,9,0,0,0,1,0,"NA","NA",0,-4,0,81390,"NA",0.4684,53484,2,4,0,1
"159",5125120,2006,588.8,105119.9,"413","0","0","0","0","0","0","0","0",1,"r_c",0.872,0,2006-07-05,2041-07-31,"Non-IO",1,1,110,310,35,1,0,9,0,0,0,1,0,"NA","NA",0,-682,0,105712,"436",0.2711,35589,1,14,0,1
"160",2429119,2007,496.5,125133.69,"512","0","0","0","0","0","0","0","0",1,"r_c",0.9023,0,2007-02-08,2032-02-29,"IO",1,1,103,197,25,1,0,9,0,0,0,1,0,"NA","NA",0,0,0,125128,"518",0.5604,57307,7,4,0,1
"161",1492236,2006,111.16,180266.56,"577","0","0","0","0","0","0","0","0",0,"r_b",0.6997,0,2006-12-20,2020-12-31,"IO",1,1,105,63,14,1,0,9,0,0,0,1,0,"NA","NA",0,0,0,180266,"582",0.4119,101392,7,4,0,1
"162",5897175,2006,742.08,76482.01,"370","0","0","0","0","0","0","0","0",0,"r_e",0.2383,0,2006-09-19,2026-09-30,"Non-IO",1,1,108,132,20,1,0,9,0,0,0,1,0,"NA","NA",0,0,0,78056,"386",0.2203,38345,6,15,0,1
"163",2083688,2005,744.5,113813.55,"531","0","0","0","0","0","0","0","0",1,"r_m",0.6566,0,2005-02-02,2035-02-28,"Non-IO",1,1,127,233,30,1,0,9,0,0,0,1,0,"NA","NA",0,-18,0,114838,"494",0.264,84350,11,15,0,1
"164",8034249,2003,548.5,64547.48,"310","0","0","0","0","0","0","0","0",0,"r_b",0.4745,0,2003-01-06,2029-01-31,"Non-IO",1,1,152,160,26,1,0,9,0,0,0,1,0,"NA","NA",0,-938,0,65704,"268",0.4832,50736,3,6,0,1
"165",4014698,2006,1104.81,145949,"290","0","0","0","0","0","0","0","0",1,"r_f",0.5029,0,2006-05-15,2031-05-31,"Non-IO",1,1,112,188,25,1,0,9,0,0,0,1,0,"NA","NA",0,0,0,147770,"266",0.2596,62119,8,14,0,1
"166",8396279,2006,391.14,40788.94,"408","0","0","0","0","0","0","0","0",0,"r_e",0.3618,0,2006-11-30,2026-11-30,"Non-IO",1,1,106,134,20,1,0,9,0,0,0,1,0,"NA","NA",0,0,0,41612,"410",0.4445,52674,6,7,0,1
"167",5687442,2005,383.1,40238.22,"198","0","0","0","0","0","0","0","0",0,"r_h",0.4052,0,2005-11-24,2026-11-30,"Non-IO",1,1,118,134,21,1,0,9,0,0,0,1,0,"NA","NA",0,-84,0,41040,"208",0.3346,77594,11,13,0,1
"168",9803771,2006,637.21,83957.77,"531","0","0","0","0","0","0","0","0",0,"r_g",0.5808,0,2006-01-23,2031-01-31,"Non-IO",1,1,116,184,25,1,0,9,0,0,0,1,0,"NA","NA",0,-26,0,85070,"526",0.6464,51082,4,8,0,1
"169",2144763,2007,637.9,102271.19,"236","0","0","0","0","0","0","0","0",1,"r_h",0.8743,0.8606,2007-02-09,2037-02-28,"Non-IO",2,1,103,257,30,1,0,9,1,0,0,2,1.9299,"NA","NA",2,1232,2,103246,"236",0.7041,24667,2,6,1,0
"170",3185397,2006,346.34,86890.44,"203","0","0","0","0","0","0","0","0",1,"r_i",0.8138,0,2006-07-20,2029-07-31,"IO",1,1,110,166,23,1,0,9,0,0,0,1,0,"NA","NA",0,0,0,86892,"172",0.4664,33631,2,11,0,1
"171",8276557,2006,1051.21,65301.52,"500","0","0","0","0","0","0","0","0",0,"r_b",0.2698,0,2006-09-06,2021-09-30,"Non-IO",1,1,108,72,15,1,0,9,0,0,0,1,0,"NA","NA",0,-4,0,68092,"500",0.6683,80549,7,7,0,1
"172",3981394,2005,363.98,34776.13,"525","0","0","0","0","0","0","0","0",0,"r_h",0.3286,0,2005-08-30,2025-08-31,"Non-IO",1,1,121,119,20,1,0,9,0,0,0,1,0,"NA","NA",0,0,0,35548,"526",0.2116,61154,3,11,0,1
"173",3280639,2005,456.66,8258.22,"543","0","0","0","0","0","0","0","0",0,"r_d",0.0373,0,2005-03-11,2018-03-31,"Non-IO",1,1,126,30,13,1,0,9,0,0,0,1,0,"NA","NA",0,-26182,0,9738,"514",0.4174,61397,8,7,0,1
"174",1514178,2006,518.2,92204.6,"415","0","0","0","0","0","0","0","0",1,"r_e",0.1972,0,2006-05-30,2041-05-31,"Non-IO",1,1,112,308,35,1,0,9,0,0,0,1,0,"NA","NA",0,0,0,92730,"400",0.8177,49826,3,9,0,1
"175",4842878,2007,440.25,115474.1,"214","0","0","0","0","0","0","0","0",0,"r_d",0.5998,0,2007-01-24,2032-01-31,"IO",1,1,104,196,25,1,0,9,0,0,0,1,0.5014,"NA","NA",0,-130,0,115290,"214",0.633,33406,5,3,0,1
"176",1767815,2007,375.6,52990.4,"165","1","22","1","22","0","0","1","0",0,"r_i",0.7091,2.1363,2007-04-26,2032-04-30,"Non-IO",2,2,101,199,25,1,0,9,1,0,0,2,2.1363,"42277","0",0,626,2,52970,"166",0.9395,62638,8,10,1,0
"177",7162744,2005,5.96,1574.21,"577","0","0","0","0","0","0","0","0",0,"r_g",0.0105,0,2005-09-30,2025-09-30,"IO",1,1,120,120,20,1,0,9,0,0,0,1,0,"NA","NA",0,-45480,0,1574,"570",0.4564,99997,7,6,0,1
"178",5113668,2006,685.3,174099.96,"357","0","0","0","0","0","0","0","0",1,"r_d",0.7651,0,2006-08-14,2031-08-31,"IO",1,1,109,191,25,1,0,9,0,0,0,1,0,"NA","NA",0,0,0,174100,"358",0.3162,55701,6,12,0,1
"179",6560734,2004,389.4,77439.99,"NA","NA","NA","NA","NA","NA","NA","NA","NA",0,"r_m",0.4985,0,2004-07-14,2034-07-31,"Non-IO",1,1,134,226,30,1,0,9,0,0,0,1,0,"NA","NA",0,-3418,0,78600,"NA",0.3323,73515,7,14,0,1
"180",4437079,2005,143.07,11884.11,"432","0","0","0","0","0","0","0","0",0,"r_f",0.0329,0,2005-02-28,2020-02-29,"IO",1,1,127,53,15,1,0,9,0,0,0,1,0,"NA","NA",0,-66434,0,12226,"406",0.4286,59627,11,12,0,1
"181",4242468,2006,613.7,97324.63,"256","0","0","0","0","0","0","0","0",1,"r_h",0.7121,0,2006-05-11,2036-05-31,"Non-IO",1,1,112,248,30,1,0,9,0,0,0,2,1,"NA","NA",0,614,2,98410,"230",0.6799,40168,3,12,0,1
"182",7730296,2006,520.43,83380.24,"246","0","0","0","0","0","0","0","0",0,"r_d",0.6218,0,2006-04-07,2036-04-30,"Non-IO",1,1,113,247,30,1,0,9,0,0,0,1,0,"NA","NA",0,0,0,84094,"214",0.6393,103406,5,12,0,1
"183",1804132,2006,275.8,49314.15,"448","0","0","0","0","0","0","0","0",1,"r_a",0.7629,0,2006-08-04,2041-08-31,"Non-IO",1,1,109,311,35,1,0,9,0,0,0,1,0,"NA","NA",0,0,0,49590,"424",0.3983,69657,5,10,0,1
"184",5821724,2007,613.2,97224.03,"447","0","0","0","0","0","0","0","0",1,"r_f",0.5345,0,2007-03-26,2037-03-31,"Non-IO",1,1,102,258,30,1,0,9,0,0,0,1,0,"NA","NA",0,0,0,99468,"462",0.412,71030,7,7,0,1
"185",7112377,2004,624.2,165750.21,"413","0","0","0","0","0","0","0","0",0,"r_f",0.4889,0,2004-07-01,2029-07-31,"IO",1,1,134,166,25,1,0,9,0,0,0,1,0,"NA","NA",0,0,0,165732,"440",0.3149,80645,4,11,0,1
"186",1795870,2006,380.36,67490.66,"396","0","0","0","0","0","0","0","0",1,"r_g",0.8754,0,2006-06-28,2041-06-30,"Non-IO",1,1,111,309,35,1,0,9,0,0,0,1,0,"NA","NA",0,0,0,67878,"382",0.5694,69544,9,9,0,1
"187",6052258,2007,552.2,99824.81,"370","0","0","0","0","0","0","0","0",1,"r_d",0.6879,0,2007-03-27,2042-03-31,"Non-IO",1,1,102,318,35,1,0,9,0,0,0,1,0,"NA","NA",0,0,0,100362,"358",0.2642,58557,10,12,0,1
"188",5337632,2006,332.7,28578.69,"484","0","0","0","0","0","0","0","0",0,"r_a",0.3171,0,2006-05-22,2024-05-31,"Non-IO",1,1,112,104,18,1,0,9,0,0,0,1,0,"NA","NA",0,0,0,29360,"462",0.374,77233,6,14,0,1
"189",8804307,2005,867.9,89384.36,"254","0","0","1","65","1222","0","0","0",0,"r_c",0.6336,0,2005-06-23,2030-06-30,"Non-IO",1,1,123,177,25,1,0,9,0,0,0,1,0,"NA","NA",0,0,0,91292,"246",0.4137,58607,10,4,0,1
"190",6895402,2004,346.2,90218.96,"267","0","0","0","0","0","0","0","0",0,"r_c",0.691,0,2004-08-24,2034-08-31,"IO",1,1,133,227,30,1,0,9,0,1,0,1,0,"NA","NA",0,-778,0,90616,"240",0.5991,50718,3,9,1,0
"191",7394271,2006,317.73,83959.42,"491","0","0","0","0","0","0","0","0",0,"r_f",0.2134,0,2006-07-20,2016-07-31,"IO",1,1,110,10,10,1,0,9,0,0,1,1,0,"NA","NA",0,-1070,0,83960,"470",0.5874,53187,2,5,1,0
"192",9250349,2004,477.6,59768.97,"504","0","0","0","0","0","0","0","0",0,"r_i",0.5022,0,2004-10-01,2029-10-31,"Non-IO",1,1,131,169,25,1,0,9,0,0,0,1,0,"NA","NA",0,0,0,60644,"480",0.6186,45615,1,12,0,1
"193",3777115,2006,799.56,107039.69,"404","0","0","0","0","0","0","0","0",1,"r_d",0.5661,0,2006-09-26,2031-09-30,"Non-IO",1,1,108,192,25,1,0,9,0,0,0,1,0,"NA","NA",0,0,0,108338,"464",0.5526,59764,10,11,0,1
"194",2962676,2007,529.4,95622.99,"512","0","0","0","0","0","0","0","0",1,"r_b",0.8081,0,2007-03-22,2042-03-31,"Non-IO",1,1,102,318,35,1,0,9,0,0,0,1,0,"NA","NA",0,-222,0,96146,"488",0.4422,75655,7,8,0,1
"195",3989979,2006,312.2,24077.88,"NA","NA","NA","NA","NA","NA","NA","NA","NA",0,"r_a",0.2682,0,2006-04-24,2023-04-30,"Non-IO",1,1,113,91,17,1,0,9,0,0,0,1,0,"NA","NA",0,-13000,0,24846,"NA",0.4229,82303,7,7,0,1
"196",1418116,2003,299.7,27820.72,"401","0","0","0","0","0","0","0","0",0,"r_a",0.2525,0,2003-06-25,2025-06-30,"Non-IO",1,1,147,117,22,1,0,9,0,0,0,1,0,"NA","NA",0,0,0,28478,"346",0.3903,66257,10,12,0,1
"197",7380986,2007,658,160960.15,"430","0","0","0","0","0","0","0","0",1,"r_c",0.8951,0,2007-04-26,2037-04-30,"IO",1,1,101,259,30,1,0,9,0,0,0,1,0,"NA","NA",0,-15448,0,161256,"436",0.4688,70747,8,4,0,1
"198",4620551,2006,281.98,77320.9,"301","0","0","0","0","0","0","0","0",0,"r_d",0.4995,0,2006-08-02,2041-08-31,"Non-IO",1,1,109,311,35,1,0,9,0,0,0,1,0,"NA","NA",0,-5200,0,78082,"346",0.4147,66287,12,10,0,1
"199",5068439,2005,607.27,65992.32,"376","0","0","0","0","0","0","0","0",1,"r_i",0.6823,0.0025,2005-08-15,2027-08-31,"Non-IO",2,1,121,143,22,1,0,9,0,0,0,1,0.1837,"NA","NA",0,62,0,67246,"348",0.761,38911,4,5,0,1
"200",4732344,2012,379.98,42390.83,"204","0","0","0","0","0","0","0","0",0,"r_b",0.1535,0,2012-03-30,2027-10-31,"Non-IO",1,1,42,145,15,1,0,9,0,0,0,1,0,"NA","NA",0,0,0,43118,"220",0.5368,39162,3,8,0,1
